HH-pol,HV-pol,SM1 (%),Crop Name,label
-11.09473,-17.78957,21.5666666666667,Wheat,Medium
-8.40098,-20.02289,21.4,Wheat,Medium
-8.31098,-17.66729,39.3,Wheat,High
-10.49659,-14.03814,26.7,Wheat,High
-7.09036,-14.78894,21.4,Wheat,Medium
-7.14018,-18.25183,37.9666666666667,Wheat,High
-5.54084,-14.39622,50.0,Wheat,Very High
-6.30783,-14.31132,34.6,Wheat,High
-9.71406,-15.92339,17.3,Wheat,Medium
-7.9229,-16.27355,50.0,Fallow,Very High
-4.88999,-14.55155,37.7,Wheat,High
-6.02862,-16.90041,23.9,Tobacco&Chikori,Medium
-7.63111,-14.10565,26.4,Tobacco&Chikori,High
-9.11679,-13.86853,16.3,Chickori,Medium
-11.04512,-13.4866,14.9,Chickori,Medium
-10.31259,-13.30661,16.0666666666667,Chickori,Medium
-8.9966,-13.71785,12.0,Wheat,Medium
-10.36823,-15.6768,16.9,Wheat,Medium
-8.97391,-13.06329,38.0,Chickori,High
-10.79276,-14.11689,25.3,Chickori,High
-9.66765,-13.07276,10.5,Wheat,Medium
-12.67692,-14.95325,24.4,Wheat,High
-10.67218,-15.25018,30.2,Wheat,High
-7.25629,-16.85071,38.3,Chickori,High
-8.40801,-16.3695,20.0,Wheat,Medium
-10.34531,-15.60371,38.8,Chickori,High
-10.77078,-14.87204,21.7,Wheat,Medium
-11.71608,-12.93865,14.1,Wheat,Medium
-9.33765,-16.35835,33.8,Weed&Chickori,High
-6.57584,-17.21585,19.2,Wheat,Medium
-8.04574,-16.24862,17.1,Wheat,Medium
-6.96336,-14.18192,21.4,Mustard,Medium
-7.55548,-14.10518,36.9,Tobacco,High
-8.72334,-15.14203,27.4,Tobacco,High
-10.4102,-18.70944,26.4,Wheat,High
-7.10656,-13.07138,30.5,Tobacco,High
-6.85279,-15.55773,25.2,Tobacco,High
-5.02436,-14.02227,29.3,Wheat,High
-5.8884,-13.76714,29.4,Tobacco,High
-2.26086,-14.48954,29.3,Tobacco,High
-5.31369,-11.93462,26.8666666666667,Tobacco,High
-7.53433,-13.93566,19.6,Tobacco,Medium
-7.86463,-12.02875,27.3,Tobacco,High
-5.71715,-11.85157,23.3,Tobacco,Medium
-5.42316,-16.61575,5.3,Wheat,Low
-5.19346,-12.61175,25.1333333333333,Tobacco,High
-7.36726,-12.09159,13.1,Tobacco,Medium
-6.87419,-15.33173,13.4,Tobacco,Medium
-6.04241,-15.79052,26.4,Tobacco,High
-5.05276,-12.94747,37.8,Tobacco,High
-4.89335,-11.63245,28.8333333333333,Tobacco,High
-8.05309,-13.95449,11.5,Tobacco,Medium
-7.26088,-15.61397,15.7,Tobacco,Medium
-5.86757,-14.17861,17.4,Tobacco,Medium
-8.49375,-19.40045,33.9,Fallow,High
-8.10764,-18.04404,8.5,Wheat,Low
-7.19542,-11.93648,9.6,Wheat,Low
-8.54427,-14.5055,23.2,Bhaji,Medium
-7.79028,-17.77768,11.9,Wheat,Medium
-8.54918,-17.35447,14.6,Wheat,Medium
-9.31008,-15.89008,8.93333333333333,Wheat,Low
-7.12127,-16.51981,19.4,Wheat,Medium
-5.86639,-15.11648,19.3,Wheat,Medium
-7.87722,-14.4182,9.7,Wheat,Low
-12.32029,-15.15572,6.5,Wheat,Low
-8.85128,-15.65176,7.53333333333333,Wheat,Low
-11.52704,-16.79963,50.0,Wheat,Very High
-8.07408,-13.55323,50.0,Wheat,Very High
-5.35531,-13.77275,29.9,Tobacco,High
-5.92941,-15.92869,24.7,Tobacco,High
-6.08458,-15.9127,39.7333333333333,Tobacco,High
-8.69274,-14.15688,50.0,Wheat,Very High
-6.48271,-15.56076,50.0,Tobacco,Very High
-6.2066,-14.73141,50.0,Tobacco,Very High
-9.43414,-20.52987,50.0,Tobacco,Very High
-7.47745,-15.42384,50.0,Tobacco,Very High
-10.00167,-19.92209,16.3,Perl Millet,Medium
-8.64632,-16.31338,2.4,Fallow,Low
-9.64568,-15.35525,1.6,Fallow,Low
-8.21415,-14.15616,4.3,Lemon,Low
-9.21949,-14.97651,2.8,Fallow,Low
-8.19993,-18.87783,27.4,Perl Millet,High
-8.94661,-17.33686,28.1,Perl Millet,High
-11.73106,-16.32516,15.1,Fallow,Medium
-9.4678,-20.71176,22.4,Fallow,Medium
-10.43284,-18.92056,18.9,Perl Millet,Medium
-5.86952,-15.82784,17.1,Fallow,Medium
-9.39252,-16.45629,15.3,Fallow,Medium
-7.64937,-16.4518,16.7,Fallow,Medium
-9.96623,-13.75554,17.2,Fallow,Medium
-8.59249,-14.81357,12.3666666666667,Fallow,Medium
-10.2575,-15.26846,16.4,Fallow,Medium
-11.13368,-20.16329,11.5,Fallow,Medium
-12.30907,-18.12221,13.0,Fallow,Medium
-12.65269,-16.64908,13.9,Fallow,Medium
-13.74635,-18.87415,11.5666666666667,Fallow,Medium
-9.14928,-16.28594,8.3,Fallow,Low
-12.04352,-16.52743,7.9,Fallow,Low
-11.57165,-17.94566,6.3,Fallow,Low
-8.7048,-19.8832,6.4,Fallow,Low
-11.02199,-20.45797,7.26666666666667,Fallow,Low
-11.7562,-15.25008,16.4,Paddy,Medium
-7.80272,-18.62034,31.1,Paddy,High
-7.4974,-17.3916,32.3,Paddy,High
-9.35592,-11.2428,44.1,Paddy,Very High
-9.57783,-13.59843,40.0666666666667,Paddy,High
-10.46127,-17.02879,14.2,Fallow,Medium
-9.63905,-16.98398,12.6,Fallow,Medium
-8.89347,-21.33182,16.7,Fallow,Medium
-13.00412,-21.53505,15.1,Fallow,Medium
-11.51228,-21.96943,13.0666666666667,Fallow,Medium
-8.75682,-18.06771,16.2,Fallow,Medium
-9.4657,-20.12779,16.5,Fallow,Medium
-8.70018,-17.92023,6.6,Fallow,Low
-6.5437,-14.77157,4.1,Fallow,Low
-7.83498,-19.31248,15.2666666666667,Fallow,Medium
-14.77777,-16.40226,14.2,Maize,Medium
-9.25342,-18.14691,19.4,Maize,Medium
-11.00686,-18.66616,15.1,Fallow,Medium
-13.57658,-19.41325,13.4,Fallow,Medium
-11.22901,-17.66094,15.6333333333333,Maize,Medium
-12.4898,-15.43007,17.7,Fallow,Medium
-10.35267,-23.32974,19.1,Fallow,Medium
-9.62227,-19.02364,13.7,Fallow,Medium
-9.85162,-17.16426,9.6,Fallow,Low
-10.89802,-16.97785,19.3333333333333,Fallow,Medium
-8.46758,-17.81056,16.1,Fallow,Medium
-10.96815,-16.11847,10.9,Fallow,Medium
-12.37671,-19.99245,18.9,Fallow,Medium
-9.95245,-16.72325,18.6,Perl Millet,Medium
-10.39046,-17.63279,10.1,Fodder,Medium
-8.11004,-20.45958,16.1,Fallow,Medium
-7.65974,-22.82328,9.8,Fallow,Low
-8.94481,-18.0926,18.0,Perl Millet,Medium
-10.08608,-16.17819,25.2,Perl Millet,High
-8.87369,-22.23991,20.2666666666667,Fallow,Medium
-9.89721,-20.18686,9.8,Fallow,Low
-8.76022,-24.29739,7.6,Fallow,Low
-9.33478,-20.1129,6.2,Fallow,Low
-10.58796,-16.58006,7.1,Fallow,Low
-9.63174,-20.46664,7.36666666666667,Fallow,Low
-9.07433,-18.34596,9.4,Fallow,Low
-8.38483,-19.38255,7.2,Fallow,Low
-12.41676,-20.07839,6.1,Fallow,Low
-9.64515,-18.86558,7.7,Fallow,Low
-8.95288,-19.81762,8.16666666666667,Fallow,Low
-9.12458,-13.70238,22.6,Chickori,Medium
-8.10472,-13.26837,12.8,Chickori,Medium
-10.35881,-15.1596,33.0,Chickori,High
-8.79314,-17.56527,35.2,Chickori,High
-11.26179,-17.99349,30.4,Chickori,High
-9.28358,-16.72351,35.1,Perl Millet,High
-7.51367,-17.17701,35.2,Perl Millet,High
-8.413,-14.82572,21.7,Perl Millet,Medium
-10.40472,-16.67539,9.4,Perl Millet,Low
-6.89782,-15.81969,31.0333333333333,Perl Millet,High
-9.1237,-17.2709,21.2,Perl Millet,Medium
-11.51835,-16.98093,6.7,Fallow,Low
-8.94697,-12.80782,6.9,Fallow,Low
-11.23339,-14.44374,12.1,Perl Millet,Medium
-10.14497,-15.57308,7.4,Fallow,Low
-6.97868,-12.11393,5.2,Fallow,Low
-11.0799,-16.19341,3.1,Fallow,Low
-8.44532,-12.24115,7.1,Fallow,Low
-6.77393,-13.54384,6.2,Fallow,Low
-7.52514,-14.47708,7.36666666666667,Fallow,Low
-4.44817,-12.27366,4.5,Fallow,Low
-7.03014,-15.63455,39.1,Perl Millet,High
-12.08529,-16.14222,34.8,Perl Millet,High
-7.39161,-13.81944,16.5,Perl Millet,Medium
-8.94634,-14.64734,38.0,Perl Millet,High
-8.0358,-15.59208,9.5,Perl Millet,Low
-8.53849,-16.88264,11.9,Perl Millet,Medium
-10.07334,-15.20282,16.1,Perl Millet,Medium
-8.02592,-17.34644,9.1,Fallow,Low
-9.76275,-15.27559,13.7,Perl Millet,Medium
-11.06701,-15.54445,6.7,Fallow,Low
-10.98505,-18.08996,11.3,Fallow,Medium
-10.55756,-18.14134,13.2,Fallow,Medium
-10.25137,-16.58471,17.2,Perl Millet,Medium
-10.3858,-16.69823,12.2333333333333,Fallow,Medium
-9.72612,-16.33301,10.3,Perl Millet,Medium
-9.78805,-17.71266,18.7,Perl Millet,Medium
-8.40458,-15.94226,6.1,Fallow,Low
-8.50229,-17.00877,13.3,Perl Millet,Medium
-6.83026,-16.07704,12.6333333333333,Perl Millet,Medium
-8.27888,-14.17301,4.3,Fallow,Low
-6.90769,-13.29306,13.6,Perl Millet,Medium
-6.20874,-14.10602,35.6,Perl Millet,High
-7.90551,-14.83405,16.5,Fallow,Medium
-8.66599,-15.61931,6.2,Fallow,Low
-6.67121,-16.79281,9.7,Fallow,Low
-5.84262,-15.35538,3.8,Perl Millet,Low
-9.36215,-21.95996,12.4,Fallow,Medium
-8.36788,-15.60489,30.7,Perl Millet,High
-7.26091,-14.82165,12.4666666666667,Fallow,Medium
-9.02968,-18.88471,6.2,Fallow,Low
-10.80033,-16.52202,7.3,Fallow,Low
-11.62963,-17.45524,8.1,Fallow,Low
-11.13305,-17.63522,8.2,Fallow,Low
-10.09761,-19.21026,7.96666666666667,Fallow,Low
-7.36068,-16.18182,7.7,Fallow,Low
-8.34078,-15.64833,3.3,Fallow,Low
-6.53515,-13.78363,18.5,Perl Millet,Medium
-9.69259,-17.64169,29.7,Perl Millet,High
-6.12175,-13.34397,19.1333333333333,Perl Millet,Medium
-11.81931,-15.82782,9.7,Perl Millet,Low
-9.55444,-15.40672,3.6,Lemon,Low
-8.49574,-15.29254,29.8,Fallow,High
-11.02725,-15.01579,5.9,Fallow,Low
-8.85216,-16.34756,23.1666666666667,Fallow,Medium
-8.68768,-17.92505,18.2,Perl Millet,Medium
-10.82765,-16.71366,13.7,Perl Millet,Medium
-8.08608,-18.78204,6.4,Perl Millet,Low
-11.73934,-17.07287,5.7,Perl Millet,Low
-8.5621,-18.43331,10.9,Perl Millet,Medium
-10.13278,-14.68989,18.2,Fallow,Medium
-7.67497,-18.02937,2.9,Fallow,Low
-9.49269,-19.5737,3.2,Fallow,Low
-7.64437,-16.20923,15.2,Fallow,Medium
-7.29612,-17.31333,2.5,Fallow,Low
-9.7773,-17.29109,8.0,Fallow,Low
-10.86729,-20.66976,9.6,Fallow,Low
-12.33313,-19.77272,7.2,Fallow,Low
-11.80557,-17.75042,44.6,Fallow,Very High
-10.68872,-18.70944,4.2,Fallow,Low
-10.6596,-19.78627,7.8,Fallow,Low
-12.07464,-17.12676,5.7,Fallow,Low
-9.73406,-18.31916,6.2,Fallow,Low
-13.73697,-19.3535,7.1,Fallow,Low
-13.46296,-20.25111,6.76666666666667,Fallow,Low
-11.06205,-17.52365,7.4,Fallow,Low
-11.12482,-18.04749,7.9,Fallow,Low
-11.57439,-20.52464,7.3,Fallow,Low
-9.41299,-17.3895,6.7,Fallow,Low
-10.29658,-18.95568,7.46666666666667,Fallow,Low
-8.80446,-17.79013,5.8,Paddy,Low
-9.67769,-16.60198,19.1,Paddy,Medium
-7.77674,-17.36491,10.5,Paddy,Medium
-9.26227,-18.17236,18.7,Paddy,Medium
-9.87786,-19.2689,18.0666666666667,Paddy,Medium
-11.35662,-18.0677,3.8,Fallow,Low
-7.81726,-16.18824,5.1,Fallow,Low
-9.68076,-15.58033,6.2,Fallow,Low
-13.50497,-18.19119,7.4,Fallow,Low
-11.64754,-15.12892,8.26666666666667,Fallow,Low
-10.10692,-18.50116,6.2,Fallow,Low
-6.83816,-19.46175,5.8,Fallow,Low
-10.93372,-20.01041,3.8,Fallow,Low
-9.78268,-15.34658,3.9,Fallow,Low
-9.98394,-18.07798,6.8,Fallow,Low
-10.14256,-20.37755,8.5,Fallow,Low
-15.02101,-17.2268,11.4,Fallow,Medium
-10.58067,-16.1342,5.1,Fallow,Low
-12.35492,-16.92419,14.1,Fodder,Medium
-12.94031,-16.70495,13.5666666666667,Fodder,Medium
-10.71853,-16.79739,9.3,Fallow,Low
-11.56785,-20.05263,17.1,Fallow,Medium
-8.31874,-16.10224,8.8,Fallow,Low
-9.94707,-20.02201,6.9,Fallow,Low
-10.55756,-20.21476,6.53333333333333,Fallow,Low
-8.21267,-16.59742,4.7,Fallow,Low
-8.30339,-15.80354,3.6,Fallow,Low
-11.27394,-16.26287,19.5,Fallow,Medium
-8.87558,-15.28992,7.1,Fodder,Low
-11.22754,-17.53852,12.3,Fodder,Medium
-7.49894,-12.51896,6.7,Perl Millet,Low
-11.00953,-25.35855,15.1,Perl Millet,Medium
-9.93137,-17.52361,8.3,Fallow,Low
-11.76035,-15.95107,7.5,Fallow,Low
-10.00562,-17.55512,12.3666666666667,Fallow,Medium
-11.59285,-19.06809,7.3,Fallow,Low
-7.91563,-13.8029,6.7,Fallow,Low
-9.30101,-16.79701,7.2,Fallow,Low
-11.2479,-16.58111,7.1,Fallow,Low
-10.25707,-16.90699,6.96666666666667,Fallow,Low
-14.19664,-16.4906,3.7,Fallow,Low
-11.4325,-18.08727,6.5,Fallow,Low
-10.01446,-19.09438,4.9,Fallow,Low
-10.33215,-18.82207,50.0,Fallow,Very High
-9.98365,-17.22269,7.16666666666667,Fallow,Low
-9.96243,-12.73853,5.3,Fallow,Low
-12.91104,-16.85854,11.9,Fallow,Medium
-7.72607,-21.40274,5.2,Fallow,Low
-8.40758,-17.53756,12.3,Fallow,Medium
-6.89322,-18.21262,12.0,Fallow,Medium
-5.38487,-14.7077,22.5,Perl Millet,Medium
-11.15021,-15.0883,36.6,Perl Millet,High
-7.40346,-14.93471,32.7,Perl Millet,High
-6.79264,-14.5378,8.8,Perl Millet,Low
-8.18369,-15.42793,10.5333333333333,Perl Millet,Medium
-6.73145,-17.20118,16.4,Perl Millet,Medium
-8.30284,-14.09194,8.1,Fallow,Low
-10.30924,-15.83813,9.1,Fallow,Low
-10.21729,-17.03273,7.3,Fallow,Low
-8.4213,-15.53871,7.1,Fallow,Low
-6.36246,-17.21579,3.2,Fallow,Low
-12.74794,-17.56132,6.1,Fallow,Low
-8.74039,-16.46984,7.8,Fallow,Low
-7.6575,-13.11639,4.2,Fallow,Low
-8.44988,-15.69015,6.43333333333333,Fallow,Low
-7.11793,-12.91434,7.9,Fallow,Low
-10.72732,-14.06842,28.9,Perl Millet,High
-9.04471,-14.90256,38.5,Perl Millet,High
-8.03555,-14.24233,26.9,Perl Millet,High
-8.59127,-13.30504,35.7666666666667,Perl Millet,High
-6.4973,-15.97604,30.3,Perl Millet,High
-9.28497,-13.02534,32.0,Perl Millet,High
-7.22109,-14.97562,34.7,Perl Millet,High
-8.14316,-17.5295,7.8,Fallow,Low
-6.71815,-14.15351,38.6333333333333,Perl Millet,High
-9.64249,-14.68928,27.1,Perl Millet,High
-5.11058,-18.38829,50.0,Perl Millet,Very High
-3.17664,-14.32142,50.0,Perl Millet,Very High
-7.3575,-13.3391,21.0,Fodder,Medium
-4.30267,-13.83904,50.0,Fallow,Very High
-8.01984,-13.66179,29.6,Perl Millet,High
-9.1248,-16.71117,32.5,Perl Millet,High
-8.13828,-18.07337,12.1,Fallow,Medium
-6.5124,-13.74376,29.6,Perl Millet,High
-8.92138,-16.10449,29.9333333333333,Perl Millet,High
-8.72523,-19.16424,19.7,Fallow,Medium
-8.82677,-16.67533,40.4,Perl Millet,High
-7.12499,-15.6587,18.8,Perl Millet,Medium
-7.7127,-18.1656,13.6,Fallow,Medium
-8.62552,-15.82983,14.3333333333333,Fallow,Medium
-8.02409,-13.62486,12.7,Fallow,Medium
-11.9958,-15.62525,31.9,Fallow,High
-10.02929,-16.84146,14.1,Fallow,Medium
-9.01711,-17.09969,23.0,Perl Millet,Medium
-7.78954,-16.20853,12.4333333333333,Fallow,Medium
-9.06885,-17.96184,6.2,Fallow,Low
-8.27599,-19.12009,7.3,Fallow,Low
-10.10909,-19.18071,6.9,Fallow,Low
-9.35134,-18.43408,5.2,Fallow,Low
-8.75491,-17.21376,9.7,Fallow,Low
-11.22916,-17.05475,16.8,Fallow,Medium
-5.45131,-16.5076,12.3,Fallow,Medium
-9.48685,-16.953,21.9,Perl Millet,Medium
-10.91676,-14.30651,16.7,Perl Millet,Medium
-7.55717,-16.68018,22.7333333333333,Perl Millet,Medium
-12.90196,-17.77724,13.6,Fallow,Medium
-11.61592,-18.22669,13.9,Fallow,Medium
-8.26109,-15.43479,16.6,Fallow,Medium
-8.96775,-18.53199,14.6,Fallow,Medium
-8.63474,-17.6473,13.2333333333333,Fallow,Medium
-8.51928,-14.27861,6.3,Fallow,Low
-10.5337,-17.0563,8.4,Lemon,Low
-9.88471,-17.01366,11.1,Chickori,Medium
-9.95405,-17.00266,10.4,Fallow,Medium
-9.01961,-17.70872,12.2,Fallow,Medium
-8.2606,-17.58467,25.3,Perl Millet,High
-12.29155,-18.39013,24.2,Perl Millet,High
-12.92488,-18.52958,18.7,Fallow,Medium
-12.7389,-20.5879,5.6,Fallow,Low
-9.62751,-20.15304,24.8,Fallow,High
-13.44539,-15.19958,7.9,Fallow,Low
-9.70283,-16.83706,8.2,Fallow,Low
-9.63891,-18.28604,7.1,Fallow,Low
-8.18604,-20.4146,7.3,Fallow,Low
-9.29699,-16.71435,8.13333333333333,Fallow,Low
-8.97837,-18.89408,6.8,Fallow,Low
-9.99465,-19.48081,8.8,Fallow,Low
-11.48611,-18.32698,8.9,Fallow,Low
-11.9705,-20.53896,6.7,Fallow,Low
-10.41186,-19.0963,8.8,Fallow,Low
-12.91523,-19.62489,7.0,Fallow,Low
-13.65618,-20.30301,8.5,Fallow,Low
-9.99721,-20.09301,8.5,Fallow,Low
-12.39714,-19.4477,7.9,Fallow,Low
-15.65112,-20.38011,7.53333333333333,Fallow,Low
-9.78236,-18.79927,6.0,Fallow,Low
-13.16346,-19.09692,5.4,Fallow,Low
-11.22349,-20.00375,3.2,Fallow,Low
-11.25086,-16.93407,3.7,Fallow,Low
-10.48338,-19.32631,6.2,Fallow,Low
-10.47203,-18.69562,2.5,Fallow,Low
-8.54275,-15.13929,3.5,Fallow,Low
-10.24749,-19.14128,7.9,Fallow,Low
-10.85333,-19.23387,7.2,Fallow,Low
-10.75128,-20.43515,6.93333333333333,Fallow,Low
-14.40952,-18.52021,6.8,Fallow,Low
-12.91798,-15.95875,6.4,Fallow,Low
-11.27524,-16.59059,5.8,Fallow,Low
-12.49643,-18.914,4.5,Fallow,Low
-12.68103,-18.61378,5.76666666666667,Fallow,Low
-9.69555,-17.24161,5.8,Fallow,Low
-11.09046,-19.56469,5.4,Fallow,Low
-9.31957,-17.15849,3.7,Fallow,Low
-7.71057,-14.12646,1.2,Fallow,Low
-8.77439,-18.42246,6.9,Fallow,Low
-9.34459,-17.93576,9.0,Grass,Low
-7.80977,-16.86535,50.0,Grass,Very High
-9.57489,-17.70514,4.2,Fallow,Low
-11.13255,-16.57762,16.7,Grass,Medium
-9.2002,-16.41832,15.2,Grass,Medium
-9.01717,-19.75775,4.2,Fallow,Low
-11.38892,-20.43508,5.1,Fallow,Low
-10.50425,-19.55395,3.9,Fallow,Low
-9.52308,-17.21817,4.8,Fallow,Low
-8.9139,-17.69281,5.63333333333333,Fallow,Low
-11.35466,-19.16644,3.8,Fallow,Low
-7.42196,-15.55066,19.2,Perl Millet,Medium
-7.89668,-18.04083,20.8,Perl Millet,Medium
-8.12043,-18.51093,50.0,Fodder,Very High
-7.16783,-18.54107,7.4,Fallow,Low
-9.54866,-15.36225,6.8,Fallow,Low
-9.56454,-19.53186,6.7,Fallow,Low
-7.81183,-12.84159,21.4,Perl Millet,Medium
-7.6944,-14.55334,20.4,Perl Millet,Medium
-7.69168,-16.07112,10.3,Fallow,Medium
-10.46143,-18.59533,9.1,Fallow,Low
-8.25762,-18.06697,8.2,Fallow,Low
-10.65867,-12.89579,7.8,Fallow,Low
-7.34198,-13.36101,7.1,Fallow,Low
-8.56563,-15.61607,9.93333333333333,Fallow,Medium
-11.66678,-17.51916,8.4,Fallow,Low
-10.67139,-19.22941,7.4,Fallow,Low
-9.13588,-21.48727,7.1,Fallow,Low
-9.58959,-18.67389,6.9,Fallow,Low
-9.89015,-20.72469,7.8,Fallow,Low
-9.84308,-17.96756,5.7,Fallow,Low
-11.46021,-21.9882,4.9,Fallow,Low
-8.03045,-17.87206,6.1,Fallow,Low
-10.75034,-16.15504,6.4,Fallow,Low
-10.81074,-18.94414,7.0,Fallow,Low
-9.45316,-11.49652,29.7,Perl Millet,High
-8.14801,-15.00961,28.1,Perl Millet,High
-8.87271,-13.0456,35.2,Perl Millet,High
-12.22819,-13.13889,27.0,Perl Millet,High
-10.1756,-12.80879,26.2333333333333,Perl Millet,High
-8.56344,-18.53855,48.5,Perl Millet,Very High
-11.84278,-15.55002,18.2,Perl Millet,Medium
-7.64519,-14.86602,20.2,Perl Millet,Medium
-7.75403,-16.43033,9.3,Fallow,Low
-9.02815,-18.1644,21.9,Perl Millet,Medium
-9.77939,-17.64528,5.1,Fallow,Low
-9.38166,-16.76433,5.6,Fallow,Low
-10.11505,-19.60323,4.9,Fallow,Low
-11.05916,-21.92294,6.2,Fallow,Low
-8.81868,-20.80791,7.6,Fallow,Low
-8.42057,-15.62834,19.8,Perl Millet,Medium
-6.83533,-15.49481,11.7,Fallow,Medium
-9.44043,-17.57213,9.5,Fallow,Low
-9.28193,-15.58009,8.5,Fallow,Low
-10.01618,-13.67096,10.6666666666667,Fallow,Medium
-9.79328,-14.72909,9.8,Perl Millet,Low
-7.99805,-14.29536,24.4,Perl Millet,High
-10.59105,-16.46074,14.0,Perl Millet,Medium
-8.60959,-14.46107,4.0,Fallow,Low
-8.50533,-14.50349,14.8666666666667,Perl Millet,Medium
-9.9829,-19.55714,9.8,Fallow,Low
-8.1621,-20.05977,10.1,Fallow,Medium
-9.1322,-16.2044,7.9,Fallow,Low
-8.23329,-19.88401,25.4,Sorgham,High
-7.70872,-22.32342,11.7333333333333,Fallow,Medium
-10.23355,-19.50731,6.3,Fallow,Low
-9.80145,-20.11506,7.2,Fallow,Low
-12.53831,-17.02724,8.2,Fallow,Low
-5.2944,-15.49228,9.1,Fallow,Low
-8.08588,-18.50718,7.06666666666667,Fallow,Low
-8.2492,-20.37548,10.2,Fallow,Medium
-9.49674,-15.86592,13.6,Perl Millet,Medium
-7.3748,-13.50096,33.2,Perl Millet,High
-10.03619,-18.48378,8.1,Fallow,Low
-8.42468,-16.06905,9.6,Fallow,Low
-8.3543,-16.22012,6.4,Fallow,Low
-9.52011,-17.49152,24.1,Weed,Medium
-7.15213,-18.63881,50.0,Perl Millet,Very High
-8.66461,-15.02859,5.3,Perl Millet,Low
-8.36273,-15.97959,6.73333333333333,Fallow,Low
-13.34756,-16.20927,6.1,Fallow,Low
-10.76268,-15.93247,5.2,Fallow,Low
-10.43515,-20.14801,4.7,Fallow,Low
-12.57679,-18.20552,6.7,Fallow,Low
-12.16501,-18.3078,6.76666666666667,Fallow,Low
-8.54094,-14.94142,28.4,Fallow,High
-10.67947,-17.29432,7.6,Fallow,Low
-8.63065,-15.21775,38.0,Perl Millet,High
-8.8305,-17.03611,23.1,Sorgham&PerlMillet,Medium
-6.69933,-14.86834,42.6,Perl Millet,Very High
-4.86297,-17.5304,33.8,Orchad,High
-7.80124,-22.15678,50.0,Paddy,Very High
-11.40585,-20.06993,50.0,Paddy,Very High
-6.45177,-17.74619,50.0,Paddy,Very High
-9.89915,-25.66162,50.0,Paddy,Very High
-6.92553,-15.87809,50.0,Paddy,Very High
-3.30838,-19.94215,50.0,Paddy,Very High
-7.31624,-14.87124,50.0,Paddy,Very High
-8.33975,-16.29768,50.0,Paddy,Very High
-6.9237,-20.00711,50.0,Paddy,Very High
-6.63085,-14.71037,50.0,Paddy,Very High
-8.63262,-15.5774,50.0,Paddy,Very High
-5.40038,-21.793,50.0,Paddy,Very High
-7.66595,-15.76017,50.0,Paddy,Very High
-7.61987,-15.90249,50.0,Paddy,Very High
-6.67893,-18.75797,50.0,Paddy,Very High
-4.39015,-19.98728,50.0,Paddy,Very High
-11.50233,-21.44701,50.0,Paddy,Very High
-10.86669,-17.60018,50.0,Paddy,Very High
-11.34241,-22.43074,50.0,Paddy,Very High
-11.23238,-20.12403,50.0,Paddy,Very High
-12.75047,-22.07408,50.0,Paddy,Very High
-11.50472,-17.6142,50.0,Paddy,Very High
-11.90919,-15.3075,50.0,Paddy,Very High
-11.97812,-18.41026,50.0,Paddy,Very High
-11.81058,-19.15841,50.0,Paddy,Very High
-10.55881,-19.5063,50.0,Paddy,Very High
-6.84345,-20.49271,50.0,Paddy,Very High
-10.02845,-17.11262,50.0,Paddy,Very High
-5.59087,-20.05267,50.0,Paddy,Very High
-10.83741,-24.12273,50.0,Fallow,Very High
-10.45789,-17.48616,50.0,Fallow,Very High
-11.92604,-15.9415,50.0,Fallow,Very High
-7.776,-18.81278,50.0,Fallow,Very High
-12.30905,-23.04639,50.0,Fallow,Very High
-10.73776,-17.67017,50.0,Paddy,Very High
-13.9917,-16.57893,50.0,Paddy,Very High
-13.84736,-18.4565,50.0,Paddy,Very High
-11.42005,-18.28609,50.0,Paddy,Very High
-12.57653,-17.91545,50.0,Paddy,Very High
-8.00804,-17.15848,50.0,Paddy,Very High
-11.01501,-17.27307,50.0,Paddy,Very High
-7.46782,-18.91054,50.0,Paddy,Very High
-4.78397,-17.66336,50.0,Paddy,Very High
-8.27481,-18.60066,50.0,Paddy,Very High
-7.63516,-18.52173,50.0,Paddy,Very High
-5.90892,-16.51688,50.0,Paddy,Very High
-6.12708,-16.5869,50.0,Paddy,Very High
-13.74864,-20.64363,50.0,Paddy,Very High
-11.48751,-18.40216,50.0,Paddy,Very High
-10.88464,-18.51778,50.0,Paddy,Very High
-14.1042,-21.58586,50.0,Paddy,Very High
-6.35587,-17.86559,50.0,Paddy,Very High
-11.06633,-19.50591,50.0,Paddy,Very High
-9.71984,-18.07973,50.0,Paddy,Very High
-9.02663,-17.80734,50.0,Paddy,Very High
-12.51647,-22.06457,50.0,Paddy,Very High
-8.6997,-18.51697,50.0,Paddy,Very High
-6.62375,-15.23264,29.3,Fodder,High
-7.94254,-17.10715,31.3,Fodder,High
-5.79944,-13.41305,33.5,Fallow&Grass,High
-4.35444,-11.95435,36.8,Fallow&Grass,High
-3.77709,-12.75024,35.7333333333333,Fallow&Grass,High
-7.78759,-14.771,50.0,Paddy,Very High
-7.76135,-11.90145,32.1,Fallow,High
-5.01485,-12.07136,40.1,Fodder,High
-5.31078,-14.77385,40.4,Fodder,High
-10.53105,-15.83097,50.0,Paddy,Very High
-7.03612,-14.18772,35.6333333333333,Fodder,High
-9.12743,-18.0169,50.0,Paddy,Very High
-12.29964,-16.26568,50.0,Fallow,Very High
-9.26152,-18.27944,50.0,Paddy,Very High
-8.74966,-19.02228,40.4,Paddy,High
-7.98156,-16.05278,50.0,Fallow,Very High
